feature,kDN_importances,kDN_importances_norm,count_vars,kDN_removed_count,kDN_fixed_count,fold,model
f90,0.025999999999999857,0.00030232558139534717,86.0,1.0,1.0,5,SVM-rbf
f91,5.551115123125783e-17,5.13992141030165e-19,108.0,1.0,0.0,5,SVM-rbf
f92,-0.009999999999999953,-0.0004999999999999976,20.0,1.0,0.0,5,SVM-rbf
f93,-0.015499999999999903,-0.0006458333333333293,24.0,1.0,0.0,5,SVM-rbf
f94,-0.017500000000000016,-0.0029166666666666694,6.0,1.0,0.0,5,SVM-rbf
f95,0.050500000000000045,0.00026439790575916253,191.0,1.0,1.0,5,SVM-rbf
f96,-0.01650000000000007,-0.00018333333333333412,90.0,1.0,0.0,5,SVM-rbf
f97,0.047999999999999876,0.00026229508196721243,183.0,1.0,3.0,5,SVM-rbf
f98,0.03749999999999981,0.0005597014925373106,67.0,1.0,1.0,5,SVM-rbf
f99,-0.02349999999999991,-0.00038524590163934277,61.0,1.0,0.0,5,SVM-rbf
f0,-0.014000000000000123,-0.0006666666666666725,21.0,1.0,0.0,1,KNN
f1,0.0029999999999998916,5.172413793103261e-05,58.0,1.0,0.0,1,KNN
f10,-0.002999999999999947,-7.317073170731578e-05,41.0,1.0,0.0,1,KNN
f100,-0.010500000000000065,-0.0001666666666666677,63.0,1.0,0.0,1,KNN
f101,0.16799999999999948,0.0007029288702928849,239.0,1.0,9.0,1,KNN
f102,0.02550000000000019,0.00029651162790697897,86.0,1.0,2.0,1,KNN
f103,-0.005499999999999894,-4.1044776119402194e-05,134.0,0.0,0.0,1,KNN
f104,-0.04199999999999998,-0.0005384615384615382,78.0,1.0,0.0,1,KNN
f105,-0.01849999999999985,-0.00027205882352940953,68.0,1.0,0.0,1,KNN
f106,-0.022999999999999854,-0.00029113924050632725,79.0,1.0,0.0,1,KNN
f107,-0.014999999999999958,-0.0006521739130434765,23.0,1.0,0.0,1,KNN
f108,-0.014500000000000013,-0.014500000000000013,1.0,1.0,0.0,1,KNN
f109,-0.014000000000000012,-0.001272727272727274,11.0,1.0,0.0,1,KNN
f11,-0.006500000000000061,-6.435643564356497e-05,101.0,1.0,0.0,1,KNN
f110,-0.0019999999999998352,-1.6949152542371485e-05,118.0,1.0,1.0,1,KNN
f111,0.008500000000000174,0.00012318840579710397,69.0,1.0,0.0,1,KNN
f112,-0.01100000000000012,-0.0006875000000000075,16.0,1.0,0.0,1,KNN
f113,0.08500000000000008,0.000534591194968554,159.0,1.0,4.0,1,KNN
f114,0.08599999999999997,0.0004914285714285713,175.0,1.0,5.0,1,KNN
f115,0.006000000000000116,8.450704225352277e-05,71.0,1.0,1.0,1,KNN
f116,-0.018000000000000016,-0.0007500000000000007,24.0,1.0,0.0,1,KNN
f117,-0.004500000000000004,-3.2608695652173944e-05,138.0,0.0,0.0,1,KNN
f118,-0.012999999999999956,-0.0011818181818181778,11.0,1.0,0.0,1,KNN
f119,-0.014000000000000012,-0.0010000000000000009,14.0,1.0,0.0,1,KNN
f12,-0.010500000000000065,-6.953642384106003e-05,151.0,1.0,0.0,1,KNN
f120,-0.030500000000000138,-0.00022101449275362418,138.0,1.0,0.0,1,KNN
f121,0.12049999999999966,0.0006478494623655895,186.0,1.0,5.0,1,KNN
f122,-0.008499999999999897,-0.00020238095238094993,42.0,1.0,0.0,1,KNN
f123,0.24050000000000027,0.0002754868270332191,873.0,1.0,13.0,1,KNN
f124,0.18650000000000033,0.0005534124629080129,337.0,1.0,7.0,1,KNN
f125,-0.015000000000000013,-0.0007500000000000007,20.0,1.0,0.0,1,KNN
f126,-0.025499999999999967,-0.001342105263157893,19.0,1.0,0.0,1,KNN
f127,-0.019999999999999962,-0.0005714285714285704,35.0,1.0,0.0,1,KNN
f128,-0.012499999999999956,-0.012499999999999956,1.0,1.0,0.0,1,KNN
f129,-0.013500000000000123,-0.0004354838709677459,31.0,1.0,0.0,1,KNN
f13,-0.006999999999999895,-5.69105691056902e-05,123.0,0.0,0.0,1,KNN
f130,-0.0019999999999998908,-9.61538461538409e-06,208.0,1.0,1.0,1,KNN
f131,-0.006499999999999839,-0.00013265306122448652,49.0,1.0,0.0,1,KNN
f132,0.039999999999999925,0.00019512195121951183,205.0,1.0,2.0,1,KNN
f133,-0.00950000000000023,-7.983193277311118e-05,119.0,1.0,1.0,1,KNN
f134,-0.01100000000000001,-0.00013924050632911405,79.0,1.0,0.0,1,KNN
f135,0.2135000000000002,0.0005770270270270276,370.0,1.0,6.0,1,KNN
f136,0.8470000000000002,0.0009906432748538014,855.0,0.0,44.0,1,KNN
f137,-0.010999999999999954,-0.0018333333333333257,6.0,1.0,0.0,1,KNN
f138,-0.013500000000000012,-0.0016875000000000015,8.0,1.0,0.0,1,KNN
f139,-0.010500000000000065,-0.0035000000000000218,3.0,1.0,0.0,1,KNN
f14,-0.001000000000000112,-1.1627906976745488e-05,86.0,1.0,0.0,1,KNN
f140,0.1655000000000002,0.0002412536443148691,686.0,1.0,7.0,1,KNN
f141,-0.009499999999999953,-0.00016379310344827506,58.0,0.0,0.0,1,KNN
f142,-0.013999999999999957,-0.0005599999999999983,25.0,1.0,0.0,1,KNN
f143,0.11949999999999972,0.00028452380952380884,420.0,1.0,8.0,1,KNN
f144,0.12850000000000056,0.00022425828970331686,573.0,1.0,7.0,1,KNN
f145,0.028500000000000192,0.00041304347826087235,69.0,1.0,1.0,1,KNN
f146,-0.007499999999999951,-0.00026785714285714114,28.0,1.0,0.0,1,KNN
f147,-0.0044999999999999485,-9.999999999999885e-05,45.0,1.0,0.0,1,KNN
f148,-0.009499999999999897,-0.00019791666666666452,48.0,1.0,0.0,1,KNN
f149,-0.012500000000000011,-0.0003472222222222225,36.0,1.0,0.0,1,KNN
f15,0.013000000000000123,0.000164556962025318,79.0,1.0,0.0,1,KNN
f150,-0.007500000000000062,-0.0003260869565217418,23.0,0.0,0.0,1,KNN
f151,0.13550000000000018,0.0004457236842105269,304.0,1.0,6.0,1,KNN
f152,-0.019999999999999962,-0.00037037037037036965,54.0,1.0,0.0,1,KNN
f153,-0.03400000000000003,-0.0006181818181818187,55.0,1.0,0.0,1,KNN
f154,-0.03400000000000003,-0.0007555555555555562,45.0,1.0,0.0,1,KNN
f155,0.0040000000000000036,3.921568627450984e-05,102.0,1.0,0.0,1,KNN
f156,0.05799999999999983,0.0003717948717948707,156.0,1.0,2.0,1,KNN
f157,-0.02250000000000002,-0.0028125000000000025,8.0,1.0,0.0,1,KNN
f158,0.0024999999999999467,4.310344827586115e-05,58.0,1.0,0.0,1,KNN
f159,0.007499999999999951,0.00012711864406779577,59.0,1.0,1.0,1,KNN
f16,-0.03499999999999992,-0.0004545454545454535,77.0,1.0,0.0,1,KNN
f160,-0.030500000000000138,-0.00046923076923077137,65.0,1.0,0.0,1,KNN
f161,-0.018000000000000016,-0.00043902439024390283,41.0,1.0,0.0,1,KNN
f162,-0.0254999999999998,-0.00017229729729729596,148.0,1.0,0.0,1,KNN
f163,-0.025500000000000023,-0.0003591549295774651,71.0,1.0,0.0,1,KNN
f164,0.005499999999999783,7.534246575342168e-05,73.0,1.0,0.0,1,KNN
f165,-0.010000000000000009,-0.003333333333333336,3.0,1.0,0.0,1,KNN
f166,0.0124999999999999,0.00018382352941176324,68.0,1.0,0.0,1,KNN
f167,0.010999999999999954,0.00010784313725490151,102.0,0.0,0.0,1,KNN
f168,-0.016499999999999793,-0.00015420560747663356,107.0,0.0,0.0,1,KNN
f169,-0.014500000000000068,-0.001208333333333339,12.0,1.0,0.0,1,KNN
f17,-1.1102230246251565e-16,-9.329605248950895e-19,119.0,1.0,0.0,1,KNN
f170,-0.01650000000000007,-0.0009705882352941217,17.0,1.0,0.0,1,KNN
f171,-0.020000000000000018,-0.000307692307692308,65.0,1.0,0.0,1,KNN
f172,0.0744999999999999,0.0004093406593406588,182.0,1.0,3.0,1,KNN
f173,0.09049999999999997,0.00022853535353535345,396.0,1.0,6.0,1,KNN
f174,-0.028499999999999803,-0.00024999999999999827,114.0,1.0,0.0,1,KNN
f175,-0.014499999999999957,-0.0024166666666666594,6.0,1.0,0.0,1,KNN
f176,-0.007999999999999952,-9.638554216867411e-05,83.0,1.0,0.0,1,KNN
f177,-0.009499999999999953,-0.00045238095238095015,21.0,1.0,0.0,1,KNN
f178,-0.015500000000000014,-0.00032978723404255346,47.0,1.0,0.0,1,KNN
f179,-0.01100000000000001,-0.0003437500000000003,32.0,1.0,0.0,1,KNN
f18,-0.008000000000000063,-0.00024242424242424432,33.0,1.0,0.0,1,KNN
f180,0.010999999999999843,0.0003055555555555512,36.0,1.0,0.0,1,KNN
f181,-0.014500000000000068,-0.007250000000000034,2.0,1.0,0.0,1,KNN
f182,-0.021499999999999964,-0.001023809523809522,21.0,1.0,0.0,1,KNN
f183,-0.00500000000000006,-4.807692307692365e-05,104.0,1.0,0.0,1,KNN
f184,-0.01700000000000007,-0.01700000000000007,1.0,1.0,0.0,1,KNN
f185,0.13550000000000006,0.0005355731225296445,253.0,1.0,4.0,1,KNN
f186,0.06550000000000006,0.00023392857142857164,280.0,1.0,5.0,1,KNN
f187,-0.010000000000000009,-0.0020000000000000018,5.0,1.0,0.0,1,KNN
f188,-0.021500000000000186,-0.00037068965517241697,58.0,1.0,0.0,1,KNN
f189,0.013500000000000123,0.00033750000000000305,40.0,1.0,0.0,1,KNN
f19,-0.058499999999999774,-0.00044999999999999825,130.0,1.0,0.0,1,KNN
f190,-0.017500000000000016,-0.001093750000000001,16.0,1.0,0.0,1,KNN
f191,,,,,,1,KNN
f192,-0.0040000000000000036,-7.017543859649129e-05,57.0,1.0,0.0,1,KNN
f193,,,,,,1,KNN
f194,,,,,,1,KNN
f195,0.0034999999999999476,5.468749999999918e-05,64.0,1.0,0.0,1,KNN
f196,0.003999999999999948,3.448275862068921e-05,116.0,1.0,0.0,1,KNN
f197,,,,,,1,KNN
f198,0.05149999999999971,0.00023409090909090778,220.0,1.0,3.0,1,KNN
f199,0.2680000000000008,0.0004110429447852773,652.0,0.0,15.0,1,KNN
f2,-0.015500000000000014,-0.00015500000000000014,100.0,0.0,0.0,1,KNN
f20,-0.0010000000000000009,-4.545454545454549e-05,22.0,1.0,0.0,1,KNN
f200,,,,,,1,KNN
f201,0.016500000000000015,0.00020886075949367108,79.0,1.0,1.0,1,KNN
f202,-0.010499999999999954,-0.0008749999999999961,12.0,1.0,0.0,1,KNN
f203,0.07750000000000018,0.0004479768786127178,173.0,1.0,5.0,1,KNN
f204,0.17849999999999983,0.0005758064516129027,310.0,1.0,9.0,1,KNN
f205,,,,,,1,KNN
f206,,,,,,1,KNN
f207,,,,,,1,KNN
f208,,,,,,1,KNN
f209,,,,,,1,KNN
f21,0.051000000000000156,0.00039230769230769354,130.0,1.0,1.0,1,KNN
f210,,,,,,1,KNN
f211,0.2665000000000006,0.0005483539094650219,486.0,1.0,13.0,1,KNN
f212,-0.03350000000000014,-0.0003988095238095255,84.0,1.0,0.0,1,KNN
f213,,,,,,1,KNN
f214,,,,,,1,KNN
f215,-0.009499999999999897,-8.558558558558466e-05,111.0,1.0,0.0,1,KNN
f216,-0.005499999999999894,-7.333333333333192e-05,75.0,1.0,0.0,1,KNN
f217,0.03149999999999992,0.00013577586206896516,232.0,1.0,3.0,1,KNN
f218,,,,,,1,KNN
f219,0.026999999999999746,0.00013170731707316948,205.0,1.0,1.0,1,KNN
f22,0.08999999999999991,0.0006040268456375833,149.0,0.0,4.0,1,KNN
f220,,,,,,1,KNN
f221,0.998499999999999,0.0007587386018237075,1316.0,0.0,51.0,1,KNN
f222,0.20150000000000023,0.0005431266846361192,371.0,1.0,11.0,1,KNN
f223,-0.014499999999999902,-0.0006590909090909046,22.0,1.0,0.0,1,KNN
f224,,,,,,1,KNN
f225,0.03500000000000014,0.00033980582524271985,103.0,1.0,1.0,1,KNN
f226,-0.006500000000000117,-4.8507462686568036e-05,134.0,1.0,0.0,1,KNN
f227,-0.0025000000000000577,-4.310344827586306e-05,58.0,1.0,0.0,1,KNN
f228,,,,,,1,KNN
f229,-0.022500000000000187,-0.00021226415094339798,106.0,1.0,0.0,1,KNN
f23,0.009499999999999675,0.00013194444444443993,72.0,1.0,1.0,1,KNN
f230,-0.03150000000000014,-0.0001431818181818188,220.0,1.0,1.0,1,KNN
f231,,,,,,1,KNN
f232,-0.0020000000000000018,-1.9047619047619063e-05,105.0,0.0,0.0,1,KNN
f233,,,,,,1,KNN
f234,-0.009000000000000119,-7.826086956521843e-05,115.0,0.0,0.0,1,KNN
f235,,,,,,1,KNN
f236,-0.02100000000000002,-0.0005250000000000005,40.0,1.0,0.0,1,KNN
f237,,,,,,1,KNN
f238,,,,,,1,KNN
f239,,,,,,1,KNN
f24,0.20650000000000007,0.0004640449438202249,445.0,1.0,8.0,1,KNN
f240,,,,,,1,KNN
f241,,,,,,1,KNN
f242,-0.003000000000000058,-5.8823529411765846e-05,51.0,0.0,0.0,1,KNN
f243,,,,,,1,KNN
f244,,,,,,1,KNN
f245,-0.008500000000000063,-0.0009444444444444514,9.0,1.0,0.0,1,KNN
f246,0.002999999999999836,4.761904761904502e-05,63.0,1.0,0.0,1,KNN
f247,,,,,,1,KNN
f248,,,,,,1,KNN
f249,,,,,,1,KNN
f25,-0.009999999999999953,-0.00014705882352941107,68.0,1.0,0.0,1,KNN
f250,-0.0025000000000000022,-2.5510204081632674e-05,98.0,0.0,0.0,1,KNN
f251,,,,,,1,KNN
f252,,,,,,1,KNN
f253,,,,,,1,KNN
f254,,,,,,1,KNN
f255,-0.032500000000000084,-0.00010124610591900337,321.0,1.0,0.0,1,KNN
f256,,,,,,1,KNN
f257,0.03349999999999975,0.00038953488372092736,86.0,0.0,0.0,1,KNN
f258,-0.018499999999999905,-0.0002605633802816888,71.0,1.0,0.0,1,KNN
f259,0.005000000000000171,6.849315068493385e-05,73.0,0.0,0.0,1,KNN
f26,0.014000000000000123,0.00017500000000000154,80.0,0.0,0.0,1,KNN
f260,0.010499999999999843,0.00014189189189188977,74.0,0.0,0.0,1,KNN
f261,-0.012999999999999845,-0.00034210526315789065,38.0,0.0,0.0,1,KNN
f262,,,,,,1,KNN
f263,-5.551115123125783e-17,-5.286776307738841e-19,105.0,0.0,0.0,1,KNN
f264,-0.030999999999999972,-0.0003974358974358971,78.0,1.0,0.0,1,KNN
f265,0.0009999999999999454,1.2195121951218845e-05,82.0,0.0,0.0,1,KNN
f266,0.06599999999999978,0.00019354838709677356,341.0,1.0,5.0,1,KNN
f267,,,,,,1,KNN
f268,-0.010000000000000064,-9.803921568627514e-05,102.0,0.0,0.0,1,KNN
f269,,,,,,1,KNN
f27,-0.0019999999999999463,-2.5641025641024952e-05,78.0,0.0,0.0,1,KNN
f28,0.18249999999999994,0.0004528535980148882,403.0,1.0,7.0,1,KNN
f29,-0.019000000000000072,-0.019000000000000072,1.0,1.0,0.0,1,KNN
f3,-0.008499999999999452,-2.931034482758432e-05,290.0,1.0,1.0,1,KNN
f30,-0.006000000000000005,-9.836065573770501e-05,61.0,1.0,0.0,1,KNN
f31,0.05699999999999994,0.0002688679245283016,212.0,1.0,2.0,1,KNN
f32,-0.018500000000000072,-0.0006851851851851879,27.0,1.0,0.0,1,KNN
f33,0.0020000000000000018,4.3478260869565254e-05,46.0,1.0,0.0,1,KNN
f34,0.011999999999999844,0.00012903225806451445,93.0,1.0,1.0,1,KNN
f35,0.22499999999999998,0.0004437869822485207,507.0,1.0,11.0,1,KNN
f36,0.09949999999999992,0.0007370370370370365,135.0,1.0,6.0,1,KNN
f37,0.020499999999999907,9.808612440191344e-05,209.0,1.0,2.0,1,KNN
f38,0.011499999999999955,0.0001854838709677412,62.0,1.0,0.0,1,KNN
f39,-0.01449999999999979,-0.00018589743589743322,78.0,1.0,0.0,1,KNN
f4,0.04650000000000021,0.0001970338983050856,236.0,1.0,3.0,1,KNN
f40,0.04600000000000026,0.0001877551020408174,245.0,1.0,1.0,1,KNN
f41,-0.029000000000000026,-0.001160000000000001,25.0,1.0,0.0,1,KNN
f42,-0.013000000000000067,-0.0005200000000000027,25.0,1.0,0.0,1,KNN
f43,0.008000000000000174,6.153846153846288e-05,130.0,1.0,1.0,1,KNN
f44,-0.002999999999999947,-4.109589041095818e-05,73.0,1.0,0.0,1,KNN
f45,-0.016500000000000015,-0.0012692307692307703,13.0,1.0,0.0,1,KNN
f46,-0.017500000000000016,-0.0006250000000000006,28.0,1.0,0.0,1,KNN
f47,-0.01599999999999996,-0.0026666666666666596,6.0,1.0,0.0,1,KNN
f48,-0.006500000000000172,-8.125000000000215e-05,80.0,0.0,0.0,1,KNN
f49,-0.003499999999999781,-4.320987654320717e-05,81.0,0.0,1.0,1,KNN
f5,-0.028499999999999914,-0.0004749999999999986,60.0,1.0,0.0,1,KNN
f50,0.03699999999999998,0.00011349693251533735,326.0,1.0,2.0,1,KNN
f51,-0.003500000000000114,-2.397260273972681e-05,146.0,1.0,0.0,1,KNN
f52,0.0749999999999999,0.00030241935483870926,248.0,1.0,2.0,1,KNN
f53,0.020999999999999852,0.00015909090909090796,132.0,1.0,0.0,1,KNN
f54,-0.0025000000000001688,-2.293577981651531e-05,109.0,1.0,0.0,1,KNN
f55,0.021999999999999964,0.0002391304347826083,92.0,1.0,0.0,1,KNN
f56,0.03650000000000003,0.00019414893617021294,188.0,1.0,1.0,1,KNN
f57,0.07050000000000012,0.0005778688524590174,122.0,1.0,4.0,1,KNN
f58,0.030000000000000193,0.000135135135135136,222.0,1.0,3.0,1,KNN
f59,0.058499999999999885,0.00019565217391304308,299.0,1.0,4.0,1,KNN
f6,0.0685,0.0002518382352941177,272.0,1.0,4.0,1,KNN
f60,0.022500000000000187,0.00016791044776119543,134.0,1.0,1.0,1,KNN
f61,0.5589999999999997,0.0007463284379172225,749.0,0.0,26.0,1,KNN
f62,-0.012500000000000011,-0.0005681818181818187,22.0,1.0,0.0,1,KNN
f63,0.015000000000000124,0.00016853932584269803,89.0,1.0,0.0,1,KNN
f64,-0.0024999999999999467,-1.7006802721088072e-05,147.0,0.0,0.0,1,KNN
f65,0.006500000000000061,6.500000000000062e-05,100.0,1.0,1.0,1,KNN
f66,-0.010500000000000065,-0.0015000000000000094,7.0,1.0,0.0,1,KNN
f67,-0.0015000000000000013,-1.4563106796116517e-05,103.0,0.0,0.0,1,KNN
f68,0.02150000000000002,0.00021287128712871306,101.0,1.0,1.0,1,KNN
f69,0.5750000000000004,0.0011015325670498091,522.0,0.0,27.0,1,KNN
f7,-0.010999999999999899,-0.0004999999999999953,22.0,1.0,0.0,1,KNN
f70,-0.003999999999999726,-8.88888888888828e-05,45.0,0.0,0.0,1,KNN
f71,0.02800000000000008,0.0003636363636363647,77.0,1.0,1.0,1,KNN
f72,-0.014500000000000013,-0.0011153846153846164,13.0,1.0,0.0,1,KNN
f73,-0.013999999999999957,-0.00010769230769230735,130.0,1.0,0.0,1,KNN
f74,-0.011499999999999955,-0.0003833333333333318,30.0,1.0,0.0,1,KNN
f75,0.02899999999999958,0.0003085106382978679,94.0,1.0,1.0,1,KNN
f76,-0.026999999999999857,-0.0002076923076923066,130.0,0.0,0.0,1,KNN
f77,-0.009999999999999898,-6.849315068493081e-05,146.0,1.0,0.0,1,KNN
f78,-0.02300000000000002,-0.0006216216216216222,37.0,1.0,0.0,1,KNN
f79,0.1469999999999997,0.00027022058823529353,544.0,1.0,8.0,1,KNN
f8,-0.03199999999999997,-0.0006808510638297866,47.0,1.0,0.0,1,KNN
f80,0.046999999999999764,0.00016151202749140812,291.0,1.0,3.0,1,KNN
f81,0.07999999999999985,0.0006299212598425185,127.0,1.0,4.0,1,KNN
f82,-0.013500000000000012,-0.003375000000000003,4.0,1.0,0.0,1,KNN
f83,-0.01599999999999996,-0.0008421052631578926,19.0,1.0,0.0,1,KNN
f84,-0.023500000000000076,-0.0003405797101449286,69.0,1.0,0.0,1,KNN
f85,0.02100000000000002,0.0006000000000000005,35.0,1.0,0.0,1,KNN
f86,-0.020999999999999908,-0.0020999999999999908,10.0,1.0,0.0,1,KNN
f87,0.01800000000000007,0.00016666666666666734,108.0,1.0,2.0,1,KNN
f88,0.027499999999999858,0.00012499999999999935,220.0,1.0,1.0,1,KNN
f89,0.41850000000000004,0.0004906213364595546,853.0,1.0,18.0,1,KNN
f9,0.14349999999999996,0.0004348484848484847,330.0,1.0,7.0,1,KNN
f90,0.17250000000000004,0.00042803970223325073,403.0,1.0,11.0,1,KNN
f91,-0.010999999999999843,-0.00011702127659574302,94.0,0.0,0.0,1,KNN
f92,-0.016000000000000014,-0.0009411764705882361,17.0,1.0,0.0,1,KNN
f93,-0.021499999999999964,-0.00021287128712871252,101.0,1.0,0.0,1,KNN
f94,-0.01100000000000001,-0.000733333333333334,15.0,1.0,0.0,1,KNN
f95,-0.003500000000000003,-7.291666666666673e-05,48.0,1.0,0.0,1,KNN
f96,0.009000000000000175,6.923076923077058e-05,130.0,1.0,1.0,1,KNN
f97,0.004499999999999893,0.0001451612903225772,31.0,1.0,0.0,1,KNN
f98,-0.00500000000000006,-5.49450549450556e-05,91.0,1.0,0.0,1,KNN
f99,0.08250000000000018,0.0004796511627906987,172.0,1.0,2.0,1,KNN
f0,-0.03500000000000009,-0.000275590551181103,127.0,1.0,0.0,2,KNN
f1,-0.015000000000000124,-9.090909090909166e-05,165.0,1.0,0.0,2,KNN
f10,-0.016000000000000014,-0.000516129032258065,31.0,1.0,0.0,2,KNN
f100,0.01050000000000001,6.818181818181824e-05,154.0,0.0,0.0,2,KNN
f101,-0.002499999999999891,-2.717391304347708e-05,92.0,1.0,1.0,2,KNN
f102,-0.006500000000000061,-0.00010156250000000096,64.0,1.0,0.0,2,KNN
f103,-0.038000000000000034,-0.00035185185185185216,108.0,1.0,0.0,2,KNN
f104,0.051499999999999935,0.0005786516853932577,89.0,0.0,2.0,2,KNN
f105,0.006000000000000005,6.0000000000000056e-05,100.0,1.0,0.0,2,KNN
f106,-0.020500000000000018,-0.001708333333333335,12.0,1.0,0.0,2,KNN
f107,-0.007499999999999729,-4.3103448275860514e-05,174.0,0.0,1.0,2,KNN
f108,-0.022500000000000075,-0.0003409090909090921,66.0,1.0,0.0,2,KNN
f109,0.013499999999999956,0.00010887096774193514,124.0,1.0,0.0,2,KNN
f11,0.01050000000000001,0.00010606060606060616,99.0,0.0,0.0,2,KNN
f110,0.023500000000000076,0.00019262295081967277,122.0,1.0,0.0,2,KNN
f111,0.16999999999999943,0.00041463414634146205,410.0,1.0,9.0,2,KNN
f112,0.09699999999999992,0.0002975460122699384,326.0,1.0,5.0,2,KNN
f113,-0.018499999999999905,-0.0001528925619834703,121.0,1.0,0.0,2,KNN
f114,-0.0350000000000002,-0.0005223880597014955,67.0,1.0,0.0,2,KNN
f115,-0.00950000000000012,-9.69387755102053e-05,98.0,1.0,0.0,2,KNN
f116,-0.004000000000000115,-4.7058823529413116e-05,85.0,1.0,0.0,2,KNN
f117,0.495,0.0005092592592592592,972.0,0.0,25.0,2,KNN
f118,-0.004999999999999838,-5.8823529411762797e-05,85.0,1.0,0.0,2,KNN
f119,-0.018000000000000127,-0.001000000000000007,18.0,1.0,0.0,2,KNN
f12,0.021500000000000075,0.00020283018867924598,106.0,1.0,1.0,2,KNN
f120,-0.03250000000000025,-0.0003735632183908075,87.0,1.0,0.0,2,KNN
f121,0.009500000000000064,0.00014179104477612036,67.0,1.0,0.0,2,KNN
f122,0.011999999999999844,0.00018461538461538222,65.0,1.0,0.0,2,KNN
f123,0.030999999999999917,0.00016230366492146552,191.0,1.0,2.0,2,KNN
f124,-0.00950000000000023,-5.42857142857156e-05,175.0,1.0,0.0,2,KNN
f125,-0.018500000000000016,-0.0008409090909090917,22.0,1.0,0.0,2,KNN
f126,-0.01150000000000001,-0.0002948717948717951,39.0,1.0,0.0,2,KNN
f127,-0.012000000000000233,-0.00020689655172414194,58.0,1.0,0.0,2,KNN
f128,0.040500000000000036,0.0001163793103448277,348.0,1.0,2.0,2,KNN
f129,0.11200000000000027,0.0005358851674641161,209.0,1.0,6.0,2,KNN
f13,-0.016500000000000126,-0.00021428571428571593,77.0,0.0,0.0,2,KNN
f130,0.0040000000000000036,3.4782608695652205e-05,115.0,1.0,1.0,2,KNN
f131,-0.019500000000000073,-0.000464285714285716,42.0,1.0,0.0,2,KNN
f132,0.1339999999999999,0.00019562043795620423,685.0,1.0,4.0,2,KNN
f133,-0.001000000000000112,-3.7037037037041184e-05,27.0,1.0,0.0,2,KNN
f134,0.004500000000000226,5.11363636363662e-05,88.0,1.0,0.0,2,KNN
f135,-0.00500000000000006,-9.803921568627568e-05,51.0,1.0,0.0,2,KNN
f136,0.5405000000000002,0.0005356788899900894,1009.0,1.0,27.0,2,KNN
f137,0.020000000000000018,0.0002150537634408604,93.0,1.0,1.0,2,KNN
f138,-0.007500000000000229,-5.6390977443610744e-05,133.0,1.0,1.0,2,KNN
f139,-0.03049999999999997,-0.00035057471264367783,87.0,1.0,0.0,2,KNN
f14,0.011500000000000232,8.21428571428588e-05,140.0,1.0,1.0,2,KNN
f140,-0.01799999999999996,-0.0006923076923076907,26.0,1.0,0.0,2,KNN
f141,0.017499999999999738,0.0001767676767676741,99.0,1.0,1.0,2,KNN
f142,0.018999999999999795,0.00015447154471544548,123.0,0.0,0.0,2,KNN
f143,0.1260000000000001,0.00029928741092636604,421.0,1.0,8.0,2,KNN
f144,-0.015500000000000014,-0.0038750000000000034,4.0,1.0,0.0,2,KNN
f145,0.009000000000000008,0.00010227272727272736,88.0,0.0,0.0,2,KNN
f146,0.02250000000000002,0.0002343750000000002,96.0,0.0,1.0,2,KNN
f147,-0.003499999999999892,-8.74999999999973e-05,40.0,0.0,0.0,2,KNN
f148,-0.0024999999999998357,-8.064516129031728e-05,31.0,1.0,0.0,2,KNN
f149,-0.010499999999999954,-0.0009545454545454503,11.0,1.0,0.0,2,KNN
f15,-0.01600000000000007,-0.0002711864406779673,59.0,1.0,0.0,2,KNN
f150,-0.013000000000000067,-0.0006190476190476223,21.0,1.0,0.0,2,KNN
f151,-0.030999999999999917,-0.00017514124293785264,177.0,1.0,0.0,2,KNN
f152,0.10650000000000026,0.00018983957219251383,561.0,1.0,5.0,2,KNN
f153,-0.015000000000000013,-0.0011538461538461548,13.0,1.0,0.0,2,KNN
f154,-0.021499999999999964,-0.0011944444444444424,18.0,1.0,0.0,2,KNN
f155,-0.03899999999999998,-0.0007358490566037732,53.0,1.0,0.0,2,KNN
f156,0.0260000000000003,6.161137440758365e-05,422.0,1.0,3.0,2,KNN
f157,0.01700000000000007,0.00011971830985915543,142.0,0.0,0.0,2,KNN
f158,0.007500000000000007,0.0001250000000000001,60.0,1.0,0.0,2,KNN
f159,-0.006000000000000061,-5.6074766355140756e-05,107.0,1.0,0.0,2,KNN
f16,-0.025500000000000023,-0.00039230769230769267,65.0,0.0,0.0,2,KNN
f160,-0.025000000000000022,-0.0007142857142857149,35.0,1.0,0.0,2,KNN
f161,0.01650000000000007,0.00011538461538461587,143.0,1.0,1.0,2,KNN
f162,-0.03600000000000009,-0.0007346938775510222,49.0,1.0,0.0,2,KNN
f163,-0.0020000000000000018,-9.523809523809532e-05,21.0,1.0,0.0,2,KNN
f164,-0.01100000000000001,-0.002200000000000002,5.0,1.0,0.0,2,KNN
f165,-0.019499999999999962,-0.0006964285714285701,28.0,1.0,0.0,2,KNN
f166,-0.027500000000000024,-0.0006395348837209308,43.0,1.0,0.0,2,KNN
f167,0.0595,0.00025536480686695276,233.0,1.0,3.0,2,KNN
f168,0.0015000000000000013,0.00010000000000000009,15.0,1.0,0.0,2,KNN
f169,-0.02100000000000002,-0.0017500000000000016,12.0,1.0,0.0,2,KNN
f17,0.008000000000000007,0.00024242424242424264,33.0,0.0,0.0,2,KNN
