feature,Hostility_importances,N1_importances,kDN_importances,Hostility_importances_norm,N1_importances_norm,kDN_importances_norm,count_vars,Hostility_removed_count,N1_removed_count,kDN_removed_count,fold,model
f10,0.020000000000000018,-0.0025833333333333264,-0.014500000000000068,0.0010000000000000009,-0.00012916666666666632,-0.0007250000000000034,20.0,1.0,1.0,1.0,4,KNN
f11,-0.023749999999999993,-0.014374999999999971,0.0192500000000001,-0.001319444444444444,-0.0007986111111111095,0.0010694444444444501,18.0,1.0,1.0,1.0,4,KNN
f12,,,,,,,,,,,4,KNN
f13,,,,,,,,,,,4,KNN
f14,0.17249999999999988,0.35187500000000016,0.13224999999999992,0.003026315789473682,0.006173245614035091,0.0023201754385964897,57.0,1.0,1.0,1.0,4,KNN
f15,,,,,,,,,,,4,KNN
f16,,,,,,,,,,,4,KNN
f17,,,,,,,,,,,4,KNN
f2,0.2575,1.976125,2.424000000000001,0.0010510204081632653,0.008065816326530612,0.009893877551020412,245.0,0.0,0.0,0.0,4,KNN
f3,-0.05625000000000002,0.001145833333333346,0.6435000000000008,-0.0005408653846153849,1.1017628205128326e-05,0.006187500000000008,104.0,1.0,1.0,0.0,4,KNN
f4,0.06124999999999997,1.0388958333333345,-0.0025000000000000577,0.0004537037037037035,0.007695524691358033,-1.8518518518518945e-05,135.0,1.0,0.0,1.0,4,KNN
f5,-0.0625,-0.002708333333333257,0.06899999999999995,-0.0023148148148148147,-0.00010030864197530582,0.0025555555555555535,27.0,1.0,1.0,1.0,4,KNN
f6,0.14,-0.005729166666666674,1.3827500000000013,0.0011570247933884298,-4.734848484848491e-05,0.011427685950413234,121.0,1.0,1.0,0.0,4,KNN
f7,-0.0025000000000000022,0.10125000000000012,1.6960000000000006,-2.1367521367521388e-05,0.0008653846153846164,0.0144957264957265,117.0,1.0,1.0,0.0,4,KNN
f8,0.17749999999999994,3.8039583333333367,2.689000000000001,0.000733471074380165,0.015718836088154282,0.011111570247933888,242.0,0.0,0.0,0.0,4,KNN
f9,0.05874999999999997,2.7519375000000004,2.3689999999999998,0.000238821138211382,0.01118673780487805,0.009630081300813007,246.0,0.0,0.0,0.0,4,KNN
f0,0.016249999999999987,0.7131041666666669,0.028499999999999914,0.00019578313253012033,0.008591616465863457,0.00034337349397590256,83.0,1.0,1.0,1.0,5,KNN
f1,-0.07875000000000004,1.6372708333333337,0.03349999999999992,-0.0005585106382978727,0.011611849881796693,0.00023758865248226893,141.0,1.0,0.0,1.0,5,KNN
f10,-0.01874999999999999,-0.0203124999999999,0.026000000000000023,-0.000694444444444444,-0.0007523148148148111,0.0009629629629629639,27.0,1.0,1.0,1.0,5,KNN
f11,0.43374999999999997,-0.038687499999999875,-0.009250000000000036,0.0067773437499999995,-0.000604492187499998,-0.00014453125000000056,64.0,1.0,1.0,1.0,5,KNN
f12,,,,,,,,,,,5,KNN
f13,,,,,,,,,,,5,KNN
f14,0.16500000000000004,0.29427083333333337,0.025249999999999884,0.003055555555555556,0.005449459876543211,0.0004675925925925904,54.0,1.0,1.0,1.0,5,KNN
f15,,,,,,,,,,,5,KNN
f16,,,,,,,,,,,5,KNN
f17,,,,,,,,,,,5,KNN
f2,0.18749999999999994,1.290833333333336,2.2212499999999977,0.0006147540983606556,0.004232240437158479,0.007282786885245894,305.0,1.0,0.0,0.0,5,KNN
f3,-0.057499999999999996,0.23191666666666683,0.07650000000000007,-0.0013372093023255812,0.005393410852713182,0.001779069767441862,43.0,1.0,1.0,1.0,5,KNN
f4,-0.09625,0.09631250000000019,-0.00649999999999995,-0.0034375,0.0034397321428571498,-0.00023214285714285538,28.0,1.0,1.0,1.0,5,KNN
f5,0.7375,-0.03327083333333336,0.07224999999999993,0.0115234375,-0.0005198567708333338,0.0011289062499999988,64.0,0.0,1.0,1.0,5,KNN
f6,0.13749999999999996,0.4390208333333334,0.26625,0.0024122807017543852,0.007702119883040937,0.004671052631578947,57.0,1.0,1.0,1.0,5,KNN
f7,0.5775,0.7387916666666666,2.1474999999999995,0.0023286290322580647,0.002978998655913978,0.008659274193548385,248.0,0.0,1.0,0.0,5,KNN
f8,0.24000000000000005,3.3735416666666675,3.1522499999999987,0.0009411764705882354,0.013229575163398696,0.012361764705882348,255.0,1.0,0.0,0.0,5,KNN
f9,1.4600000000000006,2.8627083333333356,3.1122500000000004,0.004384384384384386,0.008596721721721729,0.009346096096096098,333.0,0.0,0.0,0.0,5,KNN
f0,-0.0050000000000000044,0.03645833333333326,0.03524999999999984,-0.00013157894736842116,0.0009594298245614016,0.0009276315789473642,38.0,1.0,1.0,1.0,1,NaiveBayes
f1,0.010000000000000009,-0.008854166666666607,0.03124999999999989,0.0007692307692307699,-0.000681089743589739,0.0024038461538461453,13.0,1.0,1.0,1.0,1,NaiveBayes
f10,-0.02124999999999999,0.032687500000000036,0.008999999999999952,-0.0010119047619047614,0.0015565476190476208,0.0004285714285714263,21.0,1.0,1.0,1.0,1,NaiveBayes
f11,-0.017500000000000016,-0.00010416666666668295,-0.0004999999999998894,-0.0017500000000000016,-1.0416666666668294e-05,-4.9999999999988944e-05,10.0,1.0,1.0,1.0,1,NaiveBayes
f12,,,,,,,,,,,1,NaiveBayes
f13,,,,,,,,,,,1,NaiveBayes
f14,0.07750000000000001,0.19483333333333352,0.15024999999999983,0.0017222222222222224,0.004329629629629634,0.003338888888888885,45.0,1.0,1.0,1.0,1,NaiveBayes
f15,,,,,,,,,,,1,NaiveBayes
f16,,,,,,,,,,,1,NaiveBayes
f17,,,,,,,,,,,1,NaiveBayes
f2,0.22999999999999995,2.507916666666668,1.4642499999999998,0.001026785714285714,0.011196056547619054,0.0065368303571428565,224.0,0.0,0.0,0.0,1,NaiveBayes
f3,-0.08374999999999999,0.046458333333333324,-0.006500000000000006,-0.0055833333333333325,0.0030972222222222217,-0.0004333333333333337,15.0,1.0,1.0,1.0,1,NaiveBayes
f4,-0.0037499999999999756,0.012395833333333273,1.2250000000000005,-2.6041666666666496e-05,8.60821759259255e-05,0.008506944444444449,144.0,1.0,1.0,0.0,1,NaiveBayes
f5,0.03999999999999998,0.016270833333333456,0.10625000000000018,0.0004301075268817202,0.00017495519713261781,0.0011424731182795719,93.0,0.0,1.0,1.0,1,NaiveBayes
f6,-0.025000000000000022,1.8281250000000018,1.8282500000000015,-9.398496240601512e-05,0.006872650375939857,0.006873120300751885,266.0,1.0,0.0,0.0,1,NaiveBayes
f7,0.22999999999999998,-0.011250000000000038,1.20675,0.00219047619047619,-0.0001071428571428575,0.011492857142857143,105.0,1.0,1.0,0.0,1,NaiveBayes
f8,0.66625,4.133041666666667,2.6934999999999993,0.0025723938223938224,0.015957689832689834,0.010399613899613898,259.0,0.0,0.0,0.0,1,NaiveBayes
f9,0.18125000000000008,2.723229166666667,2.4664999999999986,0.0006917938931297713,0.01039400445292621,0.009414122137404574,262.0,1.0,0.0,0.0,1,NaiveBayes
f0,0.026249999999999996,0.1225208333333333,0.18199999999999977,0.0005048076923076922,0.002356169871794871,0.0034999999999999957,52.0,1.0,1.0,1.0,2,NaiveBayes
f1,-0.012500000000000011,0.5597291666666663,2.60075,-7.961783439490454e-05,0.003565153927813161,0.016565286624203823,157.0,1.0,1.0,0.0,2,NaiveBayes
f10,-0.08625,-0.004500000000000004,-0.011250000000000038,-0.0030803571428571425,-0.00016071428571428587,-0.00040178571428571563,28.0,1.0,1.0,1.0,2,NaiveBayes
f11,-0.0012500000000000289,-0.019958333333333356,-0.0032500000000000306,-0.0001785714285714327,-0.0028511904761904794,-0.00046428571428571867,7.0,1.0,1.0,1.0,2,NaiveBayes
f12,,,,,,,,,,,2,NaiveBayes
f13,,,,,,,,,,,2,NaiveBayes
f14,2.1837499999999985,0.25835416666666683,0.024499999999999966,0.010549516908212554,0.001248087761674719,0.00011835748792270515,207.0,0.0,1.0,1.0,2,NaiveBayes
f15,,,,,,,,,,,2,NaiveBayes
f16,,,,,,,,,,,2,NaiveBayes
f17,,,,,,,,,,,2,NaiveBayes
f2,1.9312499999999995,2.503541666666666,0.753749999999999,0.005082236842105262,0.0065882675438596475,0.001983552631578945,380.0,0.0,0.0,0.0,2,NaiveBayes
f3,-0.0025000000000000022,0.2900833333333336,-0.007749999999999979,-7.812500000000007e-05,0.009065104166666674,-0.00024218749999999935,32.0,1.0,1.0,1.0,2,NaiveBayes
f4,1.926249999999997,1.4347083333333301,0.8472500000000003,0.005029373368146206,0.0037459747606614366,0.0022121409921671024,383.0,0.0,0.0,0.0,2,NaiveBayes
f5,-0.058750000000000024,-0.014416666666666855,0.3607500000000002,-0.0006056701030927838,-0.00014862542955326654,0.0037190721649484554,97.0,1.0,1.0,0.0,2,NaiveBayes
f6,0.15125,0.11187500000000006,0.051000000000000045,0.006875,0.005085227272727275,0.0023181818181818204,22.0,1.0,1.0,1.0,2,NaiveBayes
f7,-0.06,-0.032187500000000036,1.817999999999999,-0.0005825242718446601,-0.00031250000000000033,0.017650485436893192,103.0,1.0,1.0,0.0,2,NaiveBayes
f8,2.2725,4.1031041666666646,1.9339999999999993,0.006295013850415513,0.011365939519852257,0.005357340720221605,361.0,0.0,0.0,0.0,2,NaiveBayes
f9,-0.0675,2.748645833333332,3.213499999999999,-0.00028008298755186723,0.01140516943291839,0.013334024896265556,241.0,1.0,0.0,0.0,2,NaiveBayes
f0,0.36374999999999996,0.17079166666666679,-0.006000000000000005,0.008459302325581395,0.003971899224806204,-0.00013953488372093036,43.0,1.0,1.0,1.0,3,NaiveBayes
f1,-0.025000000000000022,0.08812500000000018,0.13375000000000004,-0.0010416666666666675,0.003671875000000007,0.005572916666666668,24.0,1.0,1.0,1.0,3,NaiveBayes
f10,0.04625000000000001,0.0077083333333332615,-0.0027499999999999747,0.0025694444444444454,0.00042824074074073674,-0.00015277777777777637,18.0,1.0,1.0,1.0,3,NaiveBayes
f11,0.014999999999999958,-0.01447916666666671,-0.024749999999999994,0.0007894736842105241,-0.0007620614035087742,-0.0013026315789473682,19.0,1.0,1.0,1.0,3,NaiveBayes
f12,,,,,,,,,,,3,NaiveBayes
f13,,,,,,,,,,,3,NaiveBayes
f14,1.6437499999999994,1.4651041666666662,1.4869999999999997,0.0041719543147208105,0.003718538494077833,0.003774111675126903,394.0,0.0,0.0,0.0,3,NaiveBayes
f15,,,,,,,,,,,3,NaiveBayes
f16,,,,,,,,,,,3,NaiveBayes
f17,,,,,,,,,,,3,NaiveBayes
f2,2.582500000000001,2.487479166666667,2.7802499999999988,0.006090801886792455,0.005866696147798743,0.006557193396226412,424.0,0.0,0.0,0.0,3,NaiveBayes
f3,0.08250000000000002,-0.006270833333333226,0.0024999999999998357,0.0027500000000000007,-0.00020902777777777418,8.333333333332786e-05,30.0,1.0,1.0,1.0,3,NaiveBayes
f4,-0.010000000000000009,0.11631250000000004,-0.0007500000000000284,-0.0004545454545454549,0.00528693181818182,-3.409090909091038e-05,22.0,1.0,1.0,1.0,3,NaiveBayes
f5,-0.044999999999999984,0.00572916666666673,0.14674999999999994,-0.0008181818181818179,0.00010416666666666781,0.002668181818181817,55.0,1.0,1.0,1.0,3,NaiveBayes
f6,2.926249999999999,-0.024062499999999987,0.5787500000000001,0.019639261744966437,-0.00016149328859060394,0.003884228187919464,149.0,0.0,1.0,1.0,3,NaiveBayes
f7,0.15624999999999997,0.058250000000000024,0.21475000000000016,0.003063725490196078,0.0011421568627450985,0.004210784313725493,51.0,1.0,1.0,1.0,3,NaiveBayes
f8,4.76,3.335624999999999,2.8189999999999973,0.010993071593533486,0.007703521939953808,0.006510392609699763,433.0,0.0,0.0,0.0,3,NaiveBayes
f9,1.9425000000000008,3.1025208333333323,3.43925,0.0055028328611898035,0.008789010859301224,0.009742917847025495,353.0,0.0,0.0,0.0,3,NaiveBayes
f0,-0.0050000000000000044,0.041770833333333424,0.1092499999999999,-0.0001612903225806453,0.0013474462365591427,0.0035241935483870937,31.0,1.0,1.0,1.0,4,NaiveBayes
f1,-0.0012499999999999734,1.6042708333333329,0.014749999999999874,-1.0416666666666444e-05,0.013368923611111107,0.00012291666666666562,120.0,1.0,0.0,1.0,4,NaiveBayes
f10,0.020000000000000018,-0.0025833333333333264,-0.014500000000000068,0.0010000000000000009,-0.00012916666666666632,-0.0007250000000000034,20.0,1.0,1.0,1.0,4,NaiveBayes
f11,-0.023749999999999993,-0.014374999999999971,0.0192500000000001,-0.001319444444444444,-0.0007986111111111095,0.0010694444444444501,18.0,1.0,1.0,1.0,4,NaiveBayes
f12,,,,,,,,,,,4,NaiveBayes
f13,,,,,,,,,,,4,NaiveBayes
f14,0.17249999999999988,0.35187500000000016,0.13224999999999992,0.003026315789473682,0.006173245614035091,0.0023201754385964897,57.0,1.0,1.0,1.0,4,NaiveBayes
f15,,,,,,,,,,,4,NaiveBayes
f16,,,,,,,,,,,4,NaiveBayes
f17,,,,,,,,,,,4,NaiveBayes
f2,0.2575,1.976125,2.424000000000001,0.0010510204081632653,0.008065816326530612,0.009893877551020412,245.0,0.0,0.0,0.0,4,NaiveBayes
f3,-0.05625000000000002,0.001145833333333346,0.6435000000000008,-0.0005408653846153849,1.1017628205128326e-05,0.006187500000000008,104.0,1.0,1.0,0.0,4,NaiveBayes
f4,0.04499999999999993,1.0388958333333345,-0.0025000000000000577,0.0003333333333333328,0.007695524691358033,-1.8518518518518945e-05,135.0,1.0,0.0,1.0,4,NaiveBayes
f5,-0.0625,-0.002708333333333257,0.06899999999999995,-0.0023148148148148147,-0.00010030864197530582,0.0025555555555555535,27.0,1.0,1.0,1.0,4,NaiveBayes
f6,0.14,-0.005729166666666674,1.3827500000000013,0.0011570247933884298,-4.734848484848491e-05,0.011427685950413234,121.0,1.0,1.0,0.0,4,NaiveBayes
f7,-0.0025000000000000022,0.10125000000000012,1.6960000000000006,-2.1367521367521388e-05,0.0008653846153846164,0.0144957264957265,117.0,1.0,1.0,0.0,4,NaiveBayes
f8,0.17749999999999994,3.8039583333333367,2.689000000000001,0.000733471074380165,0.015718836088154282,0.011111570247933888,242.0,0.0,0.0,0.0,4,NaiveBayes
f9,0.06124999999999997,2.7519375000000004,2.3689999999999998,0.00024898373983739825,0.01118673780487805,0.009630081300813007,246.0,0.0,0.0,0.0,4,NaiveBayes
f0,0.016249999999999987,0.4531041666666668,0.028499999999999914,0.0002355072463768114,0.006566727053140099,0.00041304347826086834,69.0,1.0,1.0,1.0,5,NaiveBayes
f1,-0.07875000000000004,1.625708333333334,0.03349999999999992,-0.0005625000000000003,0.011612202380952386,0.00023928571428571372,140.0,1.0,0.0,1.0,5,NaiveBayes
f10,-0.01874999999999999,-0.0203124999999999,0.026000000000000023,-0.000694444444444444,-0.0007523148148148111,0.0009629629629629639,27.0,1.0,1.0,1.0,5,NaiveBayes
f11,0.32375,-0.038687499999999875,-0.009250000000000036,0.008301282051282052,-0.0009919871794871764,-0.0002371794871794881,39.0,1.0,1.0,1.0,5,NaiveBayes
f12,,,,,,,,,,,5,NaiveBayes
f13,,,,,,,,,,,5,NaiveBayes
f14,0.16500000000000004,0.29427083333333337,0.025249999999999884,0.003055555555555556,0.005449459876543211,0.0004675925925925904,54.0,1.0,1.0,1.0,5,NaiveBayes
f15,,,,,,,,,,,5,NaiveBayes
f16,,,,,,,,,,,5,NaiveBayes
f17,,,,,,,,,,,5,NaiveBayes
f2,0.18749999999999994,1.5168750000000033,2.0194999999999976,0.000602893890675241,0.004877411575562712,0.00649356913183279,311.0,1.0,0.0,0.0,5,NaiveBayes
f3,-0.057499999999999996,0.23191666666666683,0.07650000000000007,-0.0013372093023255812,0.005393410852713182,0.001779069767441862,43.0,1.0,1.0,1.0,5,NaiveBayes
f4,-0.09625,0.09631250000000019,-0.00649999999999995,-0.0034375,0.0034397321428571498,-0.00023214285714285538,28.0,1.0,1.0,1.0,5,NaiveBayes
f5,0.24500000000000005,-0.03327083333333336,0.07224999999999993,0.006125000000000001,-0.000831770833333334,0.0018062499999999982,40.0,0.0,1.0,1.0,5,NaiveBayes
f6,0.13749999999999996,0.4390208333333334,0.26625,0.0024122807017543852,0.007702119883040937,0.004671052631578947,57.0,1.0,1.0,1.0,5,NaiveBayes
f7,0.4125,0.7083750000000001,1.9592499999999997,0.00171875,0.0029515625,0.008163541666666666,240.0,0.0,1.0,0.0,5,NaiveBayes
f8,0.24000000000000005,3.2198958333333345,3.157999999999999,0.0008791208791208793,0.011794490231990236,0.011567765567765564,273.0,1.0,0.0,0.0,5,NaiveBayes
f9,0.9400000000000003,2.7325000000000026,3.413500000000001,0.003164983164983166,0.009200336700336709,0.011493265993265996,297.0,0.0,0.0,0.0,5,NaiveBayes
f0,-0.0050000000000000044,0.03645833333333326,0.03524999999999984,-0.00013157894736842116,0.0009594298245614016,0.0009276315789473642,38.0,1.0,1.0,1.0,1,DecisionTree
f1,0.010000000000000009,-0.008854166666666607,0.03124999999999989,0.0007692307692307699,-0.000681089743589739,0.0024038461538461453,13.0,1.0,1.0,1.0,1,DecisionTree
f10,-0.02124999999999999,0.032687500000000036,0.008999999999999952,-0.0010119047619047614,0.0015565476190476208,0.0004285714285714263,21.0,1.0,1.0,1.0,1,DecisionTree
f11,-0.017500000000000016,-0.00010416666666668295,-0.0004999999999998894,-0.0017500000000000016,-1.0416666666668294e-05,-4.9999999999988944e-05,10.0,1.0,1.0,1.0,1,DecisionTree
f12,,,,,,,,,,,1,DecisionTree
f13,,,,,,,,,,,1,DecisionTree
f14,0.07750000000000001,0.19483333333333352,0.15024999999999983,0.0017222222222222224,0.004329629629629634,0.003338888888888885,45.0,1.0,1.0,1.0,1,DecisionTree
f15,,,,,,,,,,,1,DecisionTree
f16,,,,,,,,,,,1,DecisionTree
f17,,,,,,,,,,,1,DecisionTree
f2,0.22999999999999995,2.507916666666668,1.4642499999999998,0.001026785714285714,0.011196056547619054,0.0065368303571428565,224.0,0.0,0.0,0.0,1,DecisionTree
f3,-0.08374999999999999,0.046458333333333324,-0.006500000000000006,-0.0055833333333333325,0.0030972222222222217,-0.0004333333333333337,15.0,1.0,1.0,1.0,1,DecisionTree
f4,-0.0037499999999999756,0.012395833333333273,1.2250000000000005,-2.6041666666666496e-05,8.60821759259255e-05,0.008506944444444449,144.0,1.0,1.0,0.0,1,DecisionTree
f5,0.03999999999999998,0.016270833333333456,0.10625000000000018,0.0004301075268817202,0.00017495519713261781,0.0011424731182795719,93.0,0.0,1.0,1.0,1,DecisionTree
f6,-0.025000000000000022,1.8281250000000018,1.8282500000000015,-9.398496240601512e-05,0.006872650375939857,0.006873120300751885,266.0,1.0,0.0,0.0,1,DecisionTree
f7,0.22999999999999998,-0.011250000000000038,1.20675,0.00219047619047619,-0.0001071428571428575,0.011492857142857143,105.0,1.0,1.0,0.0,1,DecisionTree
f8,0.66625,4.133041666666667,2.6934999999999993,0.0025723938223938224,0.015957689832689834,0.010399613899613898,259.0,0.0,0.0,0.0,1,DecisionTree
f9,0.18125000000000008,2.723229166666667,2.4664999999999986,0.0006917938931297713,0.01039400445292621,0.009414122137404574,262.0,1.0,0.0,0.0,1,DecisionTree
f0,0.026249999999999996,0.1225208333333333,0.18199999999999977,0.0005048076923076922,0.002356169871794871,0.0034999999999999957,52.0,1.0,1.0,1.0,2,DecisionTree
f1,-0.012500000000000011,0.5597291666666663,2.60075,-7.961783439490454e-05,0.003565153927813161,0.016565286624203823,157.0,1.0,1.0,0.0,2,DecisionTree
f10,-0.08625,-0.004500000000000004,-0.011250000000000038,-0.0030803571428571425,-0.00016071428571428587,-0.00040178571428571563,28.0,1.0,1.0,1.0,2,DecisionTree
f11,-0.0012500000000000289,-0.019958333333333356,-0.0032500000000000306,-0.0001785714285714327,-0.0028511904761904794,-0.00046428571428571867,7.0,1.0,1.0,1.0,2,DecisionTree
f12,,,,,,,,,,,2,DecisionTree
f13,,,,,,,,,,,2,DecisionTree
f14,2.1837499999999985,0.25835416666666683,0.024499999999999966,0.010549516908212554,0.001248087761674719,0.00011835748792270515,207.0,0.0,1.0,1.0,2,DecisionTree
f15,,,,,,,,,,,2,DecisionTree
f16,,,,,,,,,,,2,DecisionTree
f17,,,,,,,,,,,2,DecisionTree
f2,1.9312499999999995,2.503541666666666,0.753749999999999,0.005082236842105262,0.0065882675438596475,0.001983552631578945,380.0,0.0,0.0,0.0,2,DecisionTree
f3,-0.0025000000000000022,0.2900833333333336,-0.007749999999999979,-7.812500000000007e-05,0.009065104166666674,-0.00024218749999999935,32.0,1.0,1.0,1.0,2,DecisionTree
f4,1.926249999999997,1.4347083333333301,0.8472500000000003,0.005029373368146206,0.0037459747606614366,0.0022121409921671024,383.0,0.0,0.0,0.0,2,DecisionTree
f5,-0.058750000000000024,-0.014416666666666855,0.3607500000000002,-0.0006056701030927838,-0.00014862542955326654,0.0037190721649484554,97.0,1.0,1.0,0.0,2,DecisionTree
f6,0.15125,0.11187500000000006,0.051000000000000045,0.006875,0.005085227272727275,0.0023181818181818204,22.0,1.0,1.0,1.0,2,DecisionTree
f7,-0.06,-0.032187500000000036,1.817999999999999,-0.0005825242718446601,-0.00031250000000000033,0.017650485436893192,103.0,1.0,1.0,0.0,2,DecisionTree
f8,2.2725,4.1031041666666646,1.9339999999999993,0.006295013850415513,0.011365939519852257,0.005357340720221605,361.0,0.0,0.0,0.0,2,DecisionTree
f9,-0.0675,2.748645833333332,3.213499999999999,-0.00028008298755186723,0.01140516943291839,0.013334024896265556,241.0,1.0,0.0,0.0,2,DecisionTree
f0,0.36374999999999996,0.17079166666666679,-0.006000000000000005,0.008459302325581395,0.003971899224806204,-0.00013953488372093036,43.0,1.0,1.0,1.0,3,DecisionTree
f1,-0.025000000000000022,0.08812500000000018,0.13375000000000004,-0.0010416666666666675,0.003671875000000007,0.005572916666666668,24.0,1.0,1.0,1.0,3,DecisionTree
f10,0.04625000000000001,0.0077083333333332615,-0.0027499999999999747,0.0025694444444444454,0.00042824074074073674,-0.00015277777777777637,18.0,1.0,1.0,1.0,3,DecisionTree
f11,0.014999999999999958,-0.01447916666666671,-0.024749999999999994,0.0007894736842105241,-0.0007620614035087742,-0.0013026315789473682,19.0,1.0,1.0,1.0,3,DecisionTree
f12,,,,,,,,,,,3,DecisionTree
f13,,,,,,,,,,,3,DecisionTree
f14,1.6437499999999994,1.4651041666666662,1.4869999999999997,0.0041719543147208105,0.003718538494077833,0.003774111675126903,394.0,0.0,0.0,0.0,3,DecisionTree
f15,,,,,,,,,,,3,DecisionTree
f16,,,,,,,,,,,3,DecisionTree
f17,,,,,,,,,,,3,DecisionTree
f2,2.582500000000001,2.487479166666667,2.7802499999999988,0.006090801886792455,0.005866696147798743,0.006557193396226412,424.0,0.0,0.0,0.0,3,DecisionTree
f3,0.08250000000000002,-0.006270833333333226,0.0024999999999998357,0.0027500000000000007,-0.00020902777777777418,8.333333333332786e-05,30.0,1.0,1.0,1.0,3,DecisionTree
f4,-0.010000000000000009,0.11631250000000004,-0.0007500000000000284,-0.0004545454545454549,0.00528693181818182,-3.409090909091038e-05,22.0,1.0,1.0,1.0,3,DecisionTree
f5,-0.044999999999999984,0.00572916666666673,0.14674999999999994,-0.0008181818181818179,0.00010416666666666781,0.002668181818181817,55.0,1.0,1.0,1.0,3,DecisionTree
f6,2.926249999999999,-0.024062499999999987,0.5787500000000001,0.019639261744966437,-0.00016149328859060394,0.003884228187919464,149.0,0.0,1.0,1.0,3,DecisionTree
f7,0.15624999999999997,0.058250000000000024,0.21475000000000016,0.003063725490196078,0.0011421568627450985,0.004210784313725493,51.0,1.0,1.0,1.0,3,DecisionTree
f8,4.76,3.335624999999999,2.8189999999999973,0.010993071593533486,0.007703521939953808,0.006510392609699763,433.0,0.0,0.0,0.0,3,DecisionTree
f9,1.9425000000000008,3.1025208333333323,3.43925,0.0055028328611898035,0.008789010859301224,0.009742917847025495,353.0,0.0,0.0,0.0,3,DecisionTree
f0,-0.0050000000000000044,0.041770833333333424,0.1092499999999999,-0.0001612903225806453,0.0013474462365591427,0.0035241935483870937,31.0,1.0,1.0,1.0,4,DecisionTree
f1,-0.0012499999999999734,1.6042708333333329,0.014749999999999874,-1.0416666666666444e-05,0.013368923611111107,0.00012291666666666562,120.0,1.0,0.0,1.0,4,DecisionTree
f10,0.020000000000000018,-0.0025833333333333264,-0.014500000000000068,0.0010000000000000009,-0.00012916666666666632,-0.0007250000000000034,20.0,1.0,1.0,1.0,4,DecisionTree
f11,-0.02124999999999999,-0.014374999999999971,0.0192500000000001,-0.0011805555555555551,-0.0007986111111111095,0.0010694444444444501,18.0,1.0,1.0,1.0,4,DecisionTree
f12,,,,,,,,,,,4,DecisionTree
f13,,,,,,,,,,,4,DecisionTree
f14,0.17249999999999988,0.35187500000000016,0.13224999999999992,0.003026315789473682,0.006173245614035091,0.0023201754385964897,57.0,1.0,1.0,1.0,4,DecisionTree
f15,,,,,,,,,,,4,DecisionTree
f16,,,,,,,,,,,4,DecisionTree
f17,,,,,,,,,,,4,DecisionTree
f2,0.255,1.976125,2.424000000000001,0.0010408163265306122,0.008065816326530612,0.009893877551020412,245.0,0.0,0.0,0.0,4,DecisionTree
f3,-0.05625000000000002,0.001145833333333346,0.6435000000000008,-0.0005408653846153849,1.1017628205128326e-05,0.006187500000000008,104.0,1.0,1.0,0.0,4,DecisionTree
f4,0.04499999999999993,1.0388958333333345,-0.0025000000000000577,0.0003333333333333328,0.007695524691358033,-1.8518518518518945e-05,135.0,1.0,0.0,1.0,4,DecisionTree
f5,-0.0625,-0.002708333333333257,0.06899999999999995,-0.0023148148148148147,-0.00010030864197530582,0.0025555555555555535,27.0,1.0,1.0,1.0,4,DecisionTree
f6,0.14,-0.005729166666666674,1.3827500000000013,0.0011570247933884298,-4.734848484848491e-05,0.011427685950413234,121.0,1.0,1.0,0.0,4,DecisionTree
f7,-0.0025000000000000022,0.10125000000000012,1.6960000000000006,-2.1367521367521388e-05,0.0008653846153846164,0.0144957264957265,117.0,1.0,1.0,0.0,4,DecisionTree
f8,0.17749999999999994,3.8039583333333367,2.689000000000001,0.000733471074380165,0.015718836088154282,0.011111570247933888,242.0,0.0,0.0,0.0,4,DecisionTree
f9,0.06124999999999997,2.7519375000000004,2.3689999999999998,0.00024898373983739825,0.01118673780487805,0.009630081300813007,246.0,0.0,0.0,0.0,4,DecisionTree
f0,0.016249999999999987,0.4531041666666668,0.028499999999999914,0.0002355072463768114,0.006566727053140099,0.00041304347826086834,69.0,1.0,1.0,1.0,5,DecisionTree
f1,-0.07875000000000004,1.625708333333334,0.03349999999999992,-0.0005625000000000003,0.011612202380952386,0.00023928571428571372,140.0,1.0,0.0,1.0,5,DecisionTree
f10,-0.01874999999999999,-0.0203124999999999,0.026000000000000023,-0.000694444444444444,-0.0007523148148148111,0.0009629629629629639,27.0,1.0,1.0,1.0,5,DecisionTree
f11,0.32375,-0.038687499999999875,-0.009250000000000036,0.008301282051282052,-0.0009919871794871764,-0.0002371794871794881,39.0,1.0,1.0,1.0,5,DecisionTree
f12,,,,,,,,,,,5,DecisionTree
f13,,,,,,,,,,,5,DecisionTree
f14,0.16500000000000004,0.29427083333333337,0.025249999999999884,0.003055555555555556,0.005449459876543211,0.0004675925925925904,54.0,1.0,1.0,1.0,5,DecisionTree
f15,,,,,,,,,,,5,DecisionTree
f16,,,,,,,,,,,5,DecisionTree
f17,,,,,,,,,,,5,DecisionTree
f2,0.18749999999999994,1.5168750000000033,2.0194999999999976,0.000602893890675241,0.004877411575562712,0.00649356913183279,311.0,1.0,0.0,0.0,5,DecisionTree
f3,-0.057499999999999996,0.23191666666666683,0.07650000000000007,-0.0013372093023255812,0.005393410852713182,0.001779069767441862,43.0,1.0,1.0,1.0,5,DecisionTree
f4,-0.09625,0.09631250000000019,-0.00649999999999995,-0.0034375,0.0034397321428571498,-0.00023214285714285538,28.0,1.0,1.0,1.0,5,DecisionTree
